8.08125,2.78382,0.220291,-0.425894,8.11004,2.31772,0
7.44903,4.30684,0.273871,-0.39151,8.19181,2.1122,0
7.43129,4.94539,0.323609,-0.351394,8.42342,2.04927,0
6.64933,6.98365,0.368291,-0.303517,9.18045,1.26561,0
6.59639,8.12822,0.408035,-0.250048,9.93208,0.454535,0
4.55961,8.25598,0.440477,-0.190592,9.01123,1.45825,0
5.87099,9.13863,0.466341,-0.127158,10.0166,0.298338,0
0.524334,7.78733,0.480413,-0.0588725,7.54378,-0.0185673,2
-0.12263,10.4198,0.481398,0.0104206,10.0347,0.123724,0
-0.944528,10.3259,0.473239,0.0795917,9.92368,0.32971,0
-1.86384,10.2151,0.455489,0.148411,9.85901,0.456089,0
-4.23088,7.61857,0.427036,0.215194,8.32756,-0.299267,2
-3.80723,8.5966,0.390308,0.276907,8.81919,1.61333,0
-5.32279,9.46035,0.345203,0.337392,10.1232,0.133718,0
-7.95934,6.58919,0.288177,0.387686,9.96916,0.23562,0
-8.60069,4.48992,0.223608,0.425459,9.32647,0.866783,0
-9.4085,3.65648,0.150956,0.454272,9.652,0.598351,0
-9.30134,3.004,0.076525,0.472451,9.24866,1.0902,0
-10.1916,1.35068,-0.00127212,0.478925,9.75859,0.547761,0
-10.8362,1.01617,-0.0802902,0.47542,10.1403,0.0954639,0
-8.97181,-1.79686,-0.159484,0.460251,8.83172,1.16085,0
-8.95388,-4.83547,-0.232611,0.423389,9.83154,0.222633,0
-7.56701,-5.43144,-0.298929,0.377799,8.96488,1.28565,0
-6.26221,-5.3191,-0.358427,0.319264,7.81161,2.13651,0
-4.67341,-6.92041,-0.408517,0.252917,8.01801,-0.0283836,2
-4.23312,-7.59003,-0.449361,0.17967,8.3423,-0.162316,2
-4.50085,-8.46998,-0.478787,0.0990064,9.00188,1.25121,0
-0.0719931,-9.81571,-0.484976,0.013057,9.52266,0.520328,0
0.520212,-7.73048,-0.475588,-0.0758738,7.43175,-0.0483194,2
2.8964,-9.61781,-0.454561,-0.158373,9.66122,0.558686,0
3.19479,-9.1539,-0.418924,-0.237178,9.18507,1.09358,0
4.7152,-8.9173,-0.36941,-0.312218,9.53264,0.682066,0
6.37521,-6.76656,-0.30858,-0.379797,9.01864,0.900958,0
8.16854,-5.29561,-0.230146,-0.42722,9.41705,0.605789,0
9.23169,-4.1783,-0.142043,-0.461115,9.70072,0.0920384,0
8.78542,-2.51457,-0.0524865,-0.478788,8.67671,1.60675,0
8.38142,-1.33627,0.0411763,-0.481555,7.96222,2.38963,0
10.8264,-1.31259,0.136003,-0.472341,9.87044,0.215651,0
8.19658,4.55209,0.227292,-0.439014,9.26614,0.817701,0
7.48679,6.31699,0.306329,-0.380959,9.5745,0.516041,0
5.94623,5.10387,0.373419,-0.310105,7.49972,2.857,0
6.01884,8.25806,0.427482,-0.229585,9.82404,0.3211,0
5.42119,8.5259,0.467016,-0.138601,9.46625,0.652713,0
1.20956,9.10702,0.49024,-0.040208,9.02653,1.05834,0
-1.33243,9.31117,0.483604,0.0603633,9.16672,0.907542,0
-3.06337,9.50878,0.458011,0.159614,9.68817,0.423258,0
-3.66723,8.20256,0.412263,0.250173,8.59814,1.63271,0
-4.36303,9.69986,0.352513,0.336003,9.77064,0.268385,0
-7.40251,5.02097,0.274943,0.406676,8.78181,1.28957,0
-7.93812,4.29851,0.18133,0.451973,8.7345,1.13897,0
-9.59814,1.78801,0.0789852,0.47816,9.46136,0.64517,0
-8.02205,0.924583,-0.0284105,0.481318,7.66981,2.61189,0
-10.0309,1.2344,-0.133412,0.469764,9.09497,0.953508,0
-7.22587,-4.42389,-0.232961,0.432233,8.30772,1.67685,0
-7.25464,-4.74028,-0.318355,0.368486,8.36462,1.46221,0
-6.20833,-7.07984,-0.39107,0.287996,9.11339,0.998618,0
-6.01517,-8.34324,-0.447887,0.190464,9.76501,0.2575,0
-5.2235,-8.47267,-0.490361,0.0831746,9.17826,0.487135,0
0.35506,-8.36253,-0.493726,-0.0275085,8.27713,1.67622,0
2.51382,-8.43488,-0.471003,-0.136113,8.63006,1.478,0
3.63422,-8.75574,-0.426003,-0.240118,9.20525,0.872405,0
3.9906,-9.35083,-0.360424,-0.337191,9.43171,0.544276,0
7.04923,-3.89718,-0.276434,-0.416771,8.03047,1.89281,0
7.92508,-2.30839,-0.172941,-0.462948,8.13624,1.94538,0
8.51876,-1.6958,-0.0611412,-0.487375,8.51105,1.60182,0
9.522,-0.958699,0.0570872,-0.487964,9.18333,0.839905,0
9.26255,-0.366186,0.176264,-0.469149,8.56195,1.09946,0
6.44564,4.22768,0.277945,-0.413132,7.67591,2.2652,0
5.60153,5.87963,0.363154,-0.334042,8.01273,2.10249,0
5.10673,7.56002,0.429834,-0.234608,8.89528,1.15773,0
5.86551,7.73599,0.479097,-0.122251,8.84672,1.09956,0
-0.943628,7.50149,0.499496,-0.00401319,7.48636,2.48518,0
-2.04826,7.47027,0.481046,0.112892,7.64956,2.45063,0
-3.4627,7.77383,0.436877,0.224573,8.34769,1.73769,0
-3.70121,8.44844,0.368144,0.327861,8.64746,1.33289,0
-5.56341,4.86815,0.281356,0.416471,7.37337,2.48738,0
-6.43808,3.13254,0.171614,0.466583,7.08294,2.74796,0
-7.75766,1.30886,0.0526436,0.491265,7.75996,2.35005,0
-8.68591,0.93559,-0.0726778,0.4888,8.35536,1.65515,0
-7.76831,-0.523043,-0.197284,0.463943,7.41448,2.33034,0
-5.39586,-4.32343,-0.301433,0.398751,6.90968,3.14861,0
-5.03276,-5.31667,-0.386891,0.309736,7.23162,2.89271,0
-4.89664,-6.71261,-0.451989,0.201238,8.03884,1.99481,0
-5.99689,-6.75479,-0.497245,0.0801709,7.67914,2.2275,0
1.25536,-6.55913,-0.500417,-0.0450364,6.67768,3.36457,0
2.49348,-6.70165,-0.468359,-0.166306,7.10693,3.01127,0
3.57254,-7.27466,-0.40672,-0.279468,7.91434,2.12233,0
2.92917,-8.27306,-0.323921,-0.381258,7.59319,2.31716,0
5.94395,-2.49424,-0.217867,-0.451938,6.45944,3.56219,0
6.78868,-1.20338,-0.095819,-0.487485,6.8494,3.26747,0
7.84491,-0.494012,0.0346363,-0.49169,7.68031,2.35981,0
8.39759,-1.58116,0.165867,-0.470784,7.38238,2.52884,0
4.57282,4.41851,0.283276,-0.41579,6.306,3.72363,0
4.68137,4.38294,0.376392,-0.326329,6.35476,3.77181,0
4.37641,6.04502,0.44715,-0.215361,7.29108,2.75826,0
5.55491,6.10865,0.49518,-0.0896442,7.0457,2.86732,0
-1.51246,5.84165,0.505721,0.0416017,6.03435,4.00283,0
-2.49407,5.9659,0.471417,0.16869,6.46632,3.6532,0
-3.32205,6.61512,0.405653,0.286248,7.26876,2.76413,0
-2.45808,7.76469,0.317307,0.390613,6.84791,3.04708,0
-5.23734,2.31258,0.204571,0.461232,5.77741,4.12025,0
-5.84194,1.56104,0.0756088,0.493592,6.00315,4.12668,0
-7.03411,0.876692,-0.0597685,0.494809,6.8563,3.17712,0
-7.70604,2.13054,-0.195219,0.468309,6.38577,3.50022,0
-4.09022,-3.68903,-0.311046,0.400093,5.56788,4.4977,0
-3.41341,-5.3672,-0.40106,0.299065,6.34682,3.76434,0
-4.0791,-5.87962,-0.465182,0.176025,6.90624,3.09317,0
-4.32725,-5.53496,-0.5054,0.0420623,5.95877,3.76223,0
1.53133,-5.27467,-0.496354,-0.0936573,5.52307,4.56163,0
2.84715,-5.59312,-0.447833,-0.221945,6.2734,3.82559,0
2.68324,-6.53507,-0.367964,-0.337573,6.62093,3.35214,0
3.47399,-4.42089,-0.266245,-0.43476,5.3748,4.48079,0
5.48166,-0.664343,-0.137977,-0.484994,5.50049,4.60851,0
6.20513,-0.36859,0.000312238,-0.499778,6.20216,3.8796,0
6.90942,-1.35903,0.141438,-0.481767,6.27303,3.66677,0
4.4678,2.10258,0.273595,-0.432327,5.01363,4.94772,0
3.72401,3.39712,0.37593,-0.337241,5.0659,4.58058,0
3.54466,5.01564,0.452085,-0.218192,6.08184,3.97392,0
5.06097,4.95605,0.50099,-0.0826246,5.80219,4.09788,0
-1.56775,4.62874,0.508128,0.0584436,4.88725,5.16778,0
-1.98699,4.83712,0.466232,0.193471,5.2793,4.84771,0
-2.45469,5.71058,0.390704,0.316012,6.01373,4.00014,0
-2.02631,5.89054,0.29028,0.421419,5.12768,4.59587,0
-4.57712,1.01648,0.161854,0.482106,4.74238,5.35294,0
-5.46314,0.312602,0.0203676,0.502719,5.5056,4.59731,0
-6.25042,1.16002,-0.124968,0.487696,5.80669,4.15437,0
-4.36165,-1.31323,-0.262816,0.440568,4.5335,5.38551,0
-2.63359,-4.21121,-0.370292,0.345277,4.93741,5.1842,0
-3.19404,-4.56195,-0.449898,0.224191,5.53699,4.52905,0
-4.78771,-4.50875,-0.500272,0.0853249,5.32824,4.5751,0
0.895278,-4.14401,-0.510505,-0.0597329,4.33805,5.70438,0
2.59434,-4.35202,-0.465781,-0.19851,5.08421,5.0348,0
2.45969,-5.32755,-0.384727,-0.323117,5.68885,4.30844,0
1.721,-5.66956,-0.279128,-0.428804,4.64103,5.10017,0
4.11751,-0.99194,-0.14577,-0.487967,4.30763,5.79423,0
4.84465,-0.728431,0.000368607,-0.504184,4.88468,5.21829,0
5.75435,-1.6498,0.148393,-0.484855,5.09043,4.8539,0
3.49334,1.59857,0.286395,-0.4298,3.91854,6.06384,0
2.30354,3.85976,0.391487,-0.325882,4.52348,5.60626,0
2.93727,4.54046,0.464914,-0.194459,5.36422,4.66159,0
5.0627,4.11056,0.508362,-0.0489639,4.6751,5.17619,0
-1.05132,3.77387,0.499994,0.0989054,3.98181,6.10474,0
-2.06807,4.18999,0.444926,0.237118,4.70924,5.39787,0
-1.62611,5.41252,0.354675,0.358923,5.00668,4.9485,0
-2.66759,2.75373,0.238617,0.455701,3.74543,6.19243,0
-4.20903,0.0931765,0.0956456,0.499282,4.22083,5.90686,0
-5.14197,0.172509,-0.0565784,0.49921,5.11434,4.91945,0
-5.8373,2.25065,-0.206196,0.464545,4.49524,5.36132,0
-2.12269,-3.41111,-0.333667,0.385267,3.91197,6.1779,0
-2.70315,-3.20918,-0.427611,0.267519,4.19087,5.92846,0
-3.85246,-3.69507,-0.489415,0.127719,4.60092,5.3631,0
-1.04355,-3.35008,-0.515187,-0.0229622,3.40393,6.54143,0
1.85344,-3.40572,-0.479824,-0.170303,3.89961,6.23374,0
2.22421,-4.31603,-0.401948,-0.303252,4.81865,5.21477,0
0.717627,-6.04097,-0.294726,-0.415831,4.15769,5.69172,0
3.72057,-0.0979288,-0.159697,-0.48594,3.64725,6.44803,0
4.37791,0.109606,-0.00736871,-0.504693,4.41741,5.67932,0
5.12084,-1.34708,0.147093,-0.482857,4.54899,5.38508,0
2.88757,1.48667,0.289554,-0.423239,3.30523,6.67862,0
2.57486,2.20359,0.396969,-0.313919,3.36606,6.1969,0
3.01228,3.40993,0.471838,-0.178914,4.29576,5.73345,0
5.26057,3.15469,0.512833,-0.0277889,3.52804,6.30605,0
-1.97505,2.94318,0.497843,0.125319,3.42553,6.69224,0
-2.02191,3.58393,0.431625,0.266234,4.17045,5.91676,0
-0.934522,5.12852,0.330147,0.387407,4.11042,5.7988,0
-2.69178,1.13268,0.201376,0.475454,3.01585,7.01503,0
-3.69032,-0.129853,0.0486496,0.506847,3.72824,6.39712,0
-4.53306,0.805806,-0.10923,0.494122,4.30375,5.68017,0
-3.95835,0.883913,-0.26006,0.445082,3.06386,6.77276,0
-1.90832,-2.39613,-0.378462,0.343569,3.12499,7.00251,0
-2.22367,-3.51221,-0.460521,0.208619,4.16271,5.88902,0
-4.49449,-3.11098,-0.507206,0.0558834,3.65815,6.20254,0
1.26731,-2.69867,-0.504461,-0.100795,2.97825,7.10858,0
1.91074,-3.1596,-0.443996,-0.246569,3.74797,6.35696,0
1.00825,-4.61315,-0.344922,-0.372519,3.93355,6.00174,0
2.24746,-1.42539,-0.21753,-0.467217,2.72025,7.27303,0
3.40019,0.29315,-0.0641321,-0.504196,3.39115,6.73945,0
4.24515,-0.54587,0.0958803,-0.49444,4.09328,5.90575,0
4.34596,-1.87146,0.249604,-0.447376,2.95434,6.81804,0
1.92522,1.88827,0.372209,-0.348074,2.74586,6.93003,0
2.06521,3.22771,0.457168,-0.213124,3.83152,6.22912,0
4.33403,2.86549,0.505164,-0.0589213,3.40583,6.46068,0
-1.34858,2.4557,0.502371,0.0995846,2.73597,7.35322,0
-1.95486,2.93764,0.441083,0.246884,3.55675,6.5472,0
-0.907464,4.45622,0.339932,0.373481,3.70747,6.22209,0
-2.05409,1.36723,0.210224,0.467769,2.49655,7.5028,0
-3.1682,-0.230498,0.0546878,0.503218,3.16341,6.96547,0
-4.02915,0.735119,-0.106859,0.490907,3.79879,6.18984,0
-3.50631,0.980562,-0.260706,0.439703,2.57222,7.26971,0
-1.51767,-2.21863,-0.380847,0.334845,2.70632,7.42297,0
-2.06643,-3.1288,-0.46207,0.195084,3.69772,6.34374,0
-4.59699,-2.64258,-0.5057,0.037971,3.02182,6.8165,0
1.62219,-2.2858,-0.494008,-0.12147,2.65253,7.45594,0
1.74712,-2.91911,-0.425847,-0.267615,3.42132,6.66468,0
0.440784,-4.6241,-0.318712,-0.391304,3.29248,6.60359,0
2.00255,-0.912854,-0.182934,-0.478582,2.25078,7.79602,0
2.91981,-0.013752,-0.0235484,-0.505717,2.95386,7.16701,0
3.8261,-1.33383,0.139237,-0.485592,3.34443,6.61024,0
2.26338,0.321856,0.290336,-0.423818,2.10544,7.85752,0
1.17461,2.43297,0.403478,-0.307982,2.68685,7.44868,0
2.35103,2.82123,0.476792,-0.160888,3.4468,6.55539,0
3.73614,2.24318,0.511756,0.000239883,2.29415,7.49231,0
-0.481413,2.06895,0.483432,0.159874,2.15429,7.49156,0
-1.32893,2.99324,0.40359,0.302919,3.22122,6.82997,0
0.309245,4.99423,0.287587,0.421179,2.61206,7.22942,0
-2.4603,-0.461528,0.140888,0.491366,2.28779,7.82669,0
-3.05276,-0.10828,-0.0225928,0.504566,3.08555,7.00155,0
-3.90152,2.03006,-0.185545,0.471509,2.92587,6.9636,0
-1.12987,-1.798,-0.32839,0.391848,2.06639,8.00672,0
-1.73099,-1.62683,-0.431017,0.264574,2.31836,7.81445,0
-3.25392,-2.06565,-0.494333,0.112075,2.77162,7.18407,0
-1.09581,-1.67791,-0.514089,-0.051774,1.61175,8.37255,0
0.957835,-1.90949,-0.465832,-0.209119,2.17963,7.96392,0
0.738055,-3.25981,-0.371422,-0.346377,2.93284,7.06219,0
0.220016,-3.13339,-0.24463,-0.45526,1.7334,8.1278,0
1.87616,-0.196128,-0.087278,-0.504874,1.92872,8.21169,0
2.99667,-0.46349,0.0795647,-0.501391,2.93127,7.1027,0
3.97161,-3.17266,0.241024,-0.4543,2.07925,7.73387,0
0.478171,2.3859,0.371805,-0.353346,2.11212,8.01712,0
1.49737,2.35962,0.460702,-0.212351,2.81011,7.25988,0
4.05912,1.94226,0.508315,-0.0506477,2.38574,7.47191,0
-1.22205,1.54019,0.501063,0.114825,1.82413,8.27881,0
-1.35165,2.18245,0.431807,0.26655,2.60539,7.49468,0
-0.0111438,3.99902,0.321228,0.394079,2.57799,7.32274,0
-1.44812,0.499969,0.180142,0.482683,1.57812,8.47737,0
-2.28956,-0.115839,0.0152435,0.508341,2.32425,7.79888,0
-3.22039,1.51099,-0.151998,0.484169,2.65911,7.28319,0
-1.78786,0.139456,-0.30563,0.416361,1.40358,8.57883,0
-0.983437,-1.67025,-0.418397,0.293069,1.97411,8.16389,0
-2.4304,-2.00201,-0.488774,0.139214,2.63376,7.34881,0
-2.75227,-1.44954,-0.517025,-0.0277872,1.34597,8.53139,0
1.8395,-1.45976,-0.476621,-0.190527,2.09248,8.04491,0
0.552871,-2.68493,-0.386206,-0.333308,2.44244,7.58345,0
-1.31538,-5.03697,-0.260411,-0.448178,1.44433,8.34966,0
1.75946,0.590499,-0.103484,-0.50798,1.66535,8.47054,0
2.66961,0.0599101,0.0677988,-0.506139,2.71053,7.33112,0
3.56543,-2.88624,0.233108,-0.459124,1.92835,7.88989,0
0.377723,1.8768,0.36943,-0.3602,1.65883,8.46038,0
1.32342,1.8828,0.461257,-0.217418,2.3124,7.76805,0
3.88301,1.53438,0.51033,-0.0532991,1.98002,7.88405,0
-0.499953,1.11958,0.506227,0.115437,1.24898,8.84411,0
-1.73338,1.78047,0.433382,0.27014,2.47977,7.61242,0
0.0425185,3.71811,0.31837,0.398778,2.33357,7.55247,0
-1.18339,0.384677,0.173311,0.48682,1.28556,8.7717,0
-1.90838,0.0356837,0.0049663,0.509946,1.94672,8.174,0
-2.89228,1.79102,-0.164335,0.482532,2.20259,7.72745,0
-1.05594,-0.358866,-0.317378,0.408415,1.09034,8.93644,0
-0.714763,-1.65405,-0.427334,0.279057,1.81261,8.32252,0
-2.531,-1.72494,-0.493606,0.120604,2.3134,7.64559,0
-1.85774,-1.13882,-0.515273,-0.0491664,0.990964,8.95219,0
0.275243,-1.28966,-0.466016,-0.212039,1.31868,8.17298,0
0.161472,-2.72056,-0.368373,-0.352768,2.11831,7.87806,0
-0.437336,-2.79758,-0.235915,-0.462483,0.915493,8.96539,0
1.84138,1.04006,-0.0719449,-0.50906,1.72512,8.41834,0
2.25839,-0.853087,0.099558,-0.500775,2.09205,7.93276,0
2.65564,-2.50171,0.263566,-0.446323,1.05185,8.74784,0
-0.0727979,2.06806,0.391613,-0.333713,1.5712,8.5729,0
1.50672,1.6513,0.475424,-0.183644,2.12356,7.92287,0
4.52925,1.15074,0.515361,-0.0150457,1.32239,8.4886,0
-1.08541,0.897158,0.494293,0.154164,1.22161,8.90757,0
-1.29037,1.89163,0.40841,0.30512,2.33257,7.72075,0
0.837773,4.17097,0.283977,0.427295,1.65298,8.17276,0
-1.61667,-0.866614,0.127967,0.496952,1.38504,8.73712,0
-2.10622,-0.02036,-0.0437493,0.505168,2.12979,7.94682,0
-3.06061,2.60842,-0.212288,0.463374,1.72896,8.12563,0
-0.208027,-1.50157,-0.354753,0.369558,1.21916,8.89118,0
-0.906381,-1.78097,-0.451686,0.22793,2.02208,8.07107,0
-3.49335,-1.38672,-0.503565,0.0623235,1.83205,8.04504,0
0.766302,-0.916458,-0.500439,-0.108466,1.08353,9.0074,0
1.05536,-1.54783,-0.430633,-0.26519,1.89286,8.21337,0
-0.402147,-3.4924,-0.31596,-0.39553,1.8888,8.00888,0
0.883674,-0.241121,-0.169228,-0.483985,0.937008,9.12945,0
1.69947,0.126181,0.000956808,-0.506688,1.72247,8.39523,0
2.67192,-1.88761,0.172105,-0.476216,1.8951,8.02258,0
0.917536,0.0727711,0.325528,-0.398216,0.778165,9.25835,0
0.727397,1.24948,0.434095,-0.264692,1.46989,8.65999,0
2.73593,1.28134,0.497134,-0.102473,1.83472,8.10479,0
1.12069,0.745663,0.511937,0.0699167,0.606788,9.39401,0
-0.407782,1.07598,0.454841,0.232881,1.16876,8.97286,0
0.242675,2.74028,0.349107,0.371443,1.73304,8.22959,0
0.40775,1.99544,0.209483,0.47537,0.448392,9.50851,0
-1.53597,-0.900045,0.0399035,0.512193,1.50162,8.635,0
-2.3459,0.941082,-0.135108,0.490622,2.04763,7.91567,0
-1.48077,0.923492,-0.296525,0.422961,0.704971,9.2293,0
-0.496756,-1.00101,-0.415545,0.297072,1.1271,9.01498,0
-2.02718,-1.32917,-0.488428,0.138166,1.85861,8.12877,0
-2.6299,-0.736027,-0.515217,-0.0346458,0.576232,9.31197,0
0.0971288,-0.804203,-0.470343,-0.201946,0.795682,8.73315,0
0.0597806,-2.22165,-0.372783,-0.346649,1.69785,8.31075,0
-1.31954,-3.5781,-0.238578,-0.45963,0.494348,9.33478,0
1.23075,0.84159,-0.0726019,-0.510284,1.13389,9.00972,0
2.08895,-0.420933,0.103759,-0.498144,1.99386,8.0122,0
2.42835,-2.53344,0.270142,-0.439217,0.764405,9.03962,0
0.563435,0.449815,0.398418,-0.322049,0.721292,8.85991,0
1.54807,1.25544,0.480021,-0.167216,1.72302,8.30484,0
4.82422,0.704795,0.515484,0.00530008,0.675495,9.10669,0
-1.21063,0.570459,0.484142,0.176061,0.978682,9.16136,0
-0.854286,1.80428,0.389723,0.325619,1.9627,8.06361,0
1.50777,4.36865,0.257991,0.4438,0.915853,8.86759,0
-1.27215,-0.920313,0.0946347,0.503191,1.10611,9.02881,0
-1.72816,0.557647,-0.0804391,0.501219,1.64268,8.40379,0
-2.86076,3.53873,-0.249019,0.449124,0.807254,8.99636,0
0.0353057,-1.0359,-0.385976,0.342171,0.775535,9.35828,0
-0.93222,-1.59397,-0.472432,0.187676,1.85602,8.18771,0
-4.22304,-0.859906,-0.512354,0.0146958,1.00528,8.79782,0
1.11245,-0.536688,-0.489029,-0.157963,0.876392,9.25187,0
0.278976,-1.57116,-0.402788,-0.31103,1.43925,8.62648,0
-1.57332,-3.96397,-0.275432,-0.433841,0.818477,9.00644,0
0.947903,0.871476,-0.114971,-0.501805,0.750962,9.38531,0
1.4777,-0.286542,0.060814,-0.505617,1.45947,8.61355,0
2.58624,-3.13289,0.231639,-0.457926,0.917224,8.91557,0
-0.0447138,0.787007,0.374121,-0.356968,0.556979,9.56619,0
0.61386,1.59977,0.465872,-0.205004,1.74228,8.32255,0
3.78181,0.875584,0.510313,-0.0323149,1.13807,8.69024,0
-0.855231,0.446336,0.494597,0.141892,0.684243,9.43178,0
-0.326401,1.34788,0.412604,0.297845,1.30674,8.77704,0
1.39853,3.64151,0.28784,0.424007,0.910386,8.93802,0
-0.710936,-0.642557,0.129882,0.498947,0.542554,9.58141,0
-1.29945,0.177482,-0.0461866,0.507542,1.30268,8.78716,0
-2.39599,2.8646,-0.218516,0.463426,0.96882,8.8857,0
-0.0859234,-0.368975,-0.365384,0.367626,0.332843,9.77481,0
-0.425084,-1.50048,-0.461545,0.21798,1.57041,8.51012,0
-3.4673,-0.827252,-0.509569,0.0454646,1.15838,8.68981,0
0.404546,-0.330422,-0.500239,-0.130141,0.435907,9.66456,0
1.17084,-1.14301,-0.418957,-0.288493,1.63333,8.44508,0
-0.958361,-3.42198,-0.293785,-0.416477,1.2124,8.63561,0
0.532182,0.186076,-0.137236,-0.49627,0.47717,9.6218,0
1.12001,-0.368683,0.0391482,-0.507679,1.10837,8.98956,0
2.2523,-2.83561,0.2122,-0.465878,0.895178,8.97246,0
-0.0647268,0.451203,0.360268,-0.371235,0.277082,9.83148,0
0.779997,0.662685,0.459027,-0.224081,0.957973,9.15107,0
3.46671,0.465354,0.510379,-0.0533402,0.84486,9.03161,0
-0.536038,0.107533,0.503298,0.122619,0.23973,9.86949,0
-0.375367,0.930174,0.426282,0.282423,1.00508,9.10456,0
1.218,3.14766,0.30422,0.41303,0.909036,8.96972,0
-0.427164,-0.500759,0.148375,0.495593,0.27483,9.83163,0
-1.06495,-0.0239215,-0.0284382,0.509818,1.08725,9.02083,0
-2.13949,2.51729,-0.202863,0.469773,0.98884,8.89049,0
-0.188615,0.0594632,-0.354458,0.379061,0.100873,9.98444,0
-0.188085,-1.40429,-0.455592,0.2319,1.36683,8.72937,0
-3.10693,-0.774671,-0.507539,0.059467,1.15588,8.71336,0
0.774293,-0.233634,-0.501152,-0.117241,0.415759,9.6818,0
0.704913,-0.963124,-0.425496,-0.277647,1.21107,8.8907,0
-1.03404,-3.14651,-0.30348,-0.40859,1.06483,8.81075,0
0.542194,0.50837,-0.147871,-0.491278,0.382419,9.71927,0
1.1812,0.0961165,0.0285217,-0.505828,1.20048,8.90246,0
2.2219,-2.4956,0.202645,-0.465481,1.05707,8.81825,0
-0.143404,0.700414,0.351758,-0.371918,0.386113,9.71627,0
0.542939,1.05201,0.452198,-0.226325,1.19722,8.90458,0
3.31663,0.664324,0.503902,-0.0553232,1.0365,8.83677,0
-0.626724,0.224003,0.496975,0.120523,0.373747,9.72943,0
-0.583978,1.00753,0.420646,0.280101,1.17479,8.92562,0
1.1384,3.23131,0.297984,0.410039,0.992192,8.87844,0
-0.457225,-0.38783,0.141895,0.491495,0.339415,9.76499,0
-1.12521,0.0557248,-0.0346748,0.504611,1.13175,8.96742,0
-2.20562,2.6708,-0.208579,0.462721,0.927044,8.94079,0
0.111478,-0.513961,-0.35703,0.367633,0.285063,9.82088,0
-0.627993,-0.870243,-0.456356,0.220689,1.07149,9.02678,0
-3.4541,-0.504542,-0.506552,0.0486552,0.847288,9.01794,0
0.44378,-0.102668,-0.497828,-0.127784,0.21567,9.89195,0
0.29201,-0.945419,-0.419229,-0.287324,0.960524,9.13942,0
-1.39737,-3.2306,-0.294906,-0.416728,0.740814,9.12396,0
0.220984,0.326275,-0.137221,-0.497168,0.130221,9.97989,0
0.850503,-0.321974,0.040828,-0.508128,0.838065,9.26483,0
2.02505,-2.89889,0.215248,-0.46488,0.634861,9.23057,0
-0.221744,0.286954,0.363913,-0.368087,0.0456428,10.0669,0
0.726192,0.430025,0.46219,-0.218536,0.714933,9.39175,0
3.53604,0.209963,0.511939,-0.0456236,0.537646,9.32942,0
-0.342066,-0.120688,0.502282,0.131864,-0.0309939,10.1458,0
-1.0243,0.799594,0.419173,0.291875,1.26829,8.8162,0
1.20103,3.20025,0.291302,0.42049,0.854447,8.99002,0
-0.223855,-0.261832,0.131802,0.499588,0.154681,9.94964,0
-1.29447,-0.359459,-0.0482976,0.506339,1.34562,8.72815,0
-2.25608,2.77792,-0.223035,0.458762,0.830868,9.00421,0
0.37839,-0.89404,-0.368161,0.356402,0.388611,9.7305,0
